origin,dist,orig_latt,orig_long,dist_latt,dist_long,weight,distance,travel_type_id,duration
1292,1299,41.0848,29.0567,41.0085,28.98108,68,2039,1,6.8
1292,1319,41.0848,29.0567,41.0211,29.0041,77,2302,1,7.7
1292,1320,41.0848,29.0567,41.0379,29.9553,3003,67820,1,297.5
1292,1326,41.0848,29.0567,41.0083,28.9778,62,1869,1,6.2
1292,1328,41.0848,29.0567,40.8766,29.0906,343,10529,1,34.3
1292,1329,41.0848,29.0567,41.0793,29.06509,31,935,1,3.1
1292,1332,41.0848,29.0567,41.1197,29.0254,410,13167,1,41
1292,1334,41.0848,29.0567,41.0312,28.9391,416,13335,1,41.6
1292,1336,41.0848,29.0567,41.0042,28.9773,73,2182,1,7.3
1292,1338,41.0848,29.0567,41.0422,28.9485,416,13335,1,41.6
1292,1339,41.0848,29.0567,41.0479,28.9337,416,13335,1,41.6
1292,1341,41.0848,29.0567,41.0311,28.9391,416,13335,1,41.6
1292,1343,41.0848,29.0567,41.0062,28.9747,62,1867,1,6.2
1292,1346,41.0848,29.0567,41.026455,28.980856,17,533,1,1.7
1292,1350,41.0848,29.0567,41.0391,29.0004,20,594,1,2
1292,1360,41.0848,29.0567,41.027418,28.983277,19,591,1,1.9
1292,1397,41.0848,29.0567,41.0429,28.9348,416,13335,1,41.6
1292,1400,41.0848,29.0567,41.0096,28.9818,66,1989,1,6.6
1292,1401,41.0848,29.0567,41.0266,28.9844,24,723,1,2.4
1293,1249,41.0292,28.9611,41.024561,28.979458,414,12245,1,41.4
1293,1251,41.0292,28.9611,41.026726,28.981262,412,12167,1,41.2
1293,1259,41.0292,28.9611,41.01586,28.955911,18,551,1,1.8
1293,1261,41.0292,28.9611,41.037647,28.996266,410,12113,1,41
1293,1263,41.0292,28.9611,41.031442,28.936176,53,1702,1,5.3
1293,1264,41.0292,28.9611,41.0115,28.9833,458,13550,1,45.8
1293,1268,41.0292,28.9611,41.0258,28.9744,42,1248,1,4.2
1293,1269,41.0292,28.9611,41.0426,29.0398,480,14180,1,48
1293,1271,41.0292,28.9611,41.01766,28.9688,413,12212,1,41.3
1293,1272,41.0292,28.9611,41.0161,28.9642,39,1162,1,3.9
1293,1273,41.0292,28.9611,41.007915,28.979345,461,13623,1,46.1
1293,1275,41.0292,28.9611,41.0168,28.9719,422,12460,1,42.2
1293,1276,41.0292,28.9611,41.0117,28.9813,454,13419,1,45.4
1293,1280,41.0292,28.9611,41.0085,28.9801,461,13617,1,46.1
1293,1284,41.0292,28.9611,41.0053,28.9768,463,13695,1,46.3
1293,1286,41.0292,28.9611,41.037002,28.985092,43,1265,1,4.3
1293,1291,41.0292,28.9611,41.0492,29.0111,406,11997,1,40.6
1293,1292,41.0292,28.9611,41.0848,29.0567,394,11633,1,39.4
1293,1293,41.0292,28.9611,41.0292,28.9611,0,0,1,0
1293,1294,41.0292,28.9611,40.9735,28.7844,15610,480696,1,1543.8
1293,1295,41.0292,28.9611,41.01903,28.95036,3,93,1,0.3
1293,1296,41.0292,28.9611,41.0047,28.97222,456,13485,1,45.6
1293,1297,41.0292,28.9611,41.0127,28.96448,419,12379,1,41.9
1293,1298,41.0292,28.9611,40.9643,28.7995,15613,480794,1,1544.1
1293,1299,41.0292,28.9611,41.0085,28.98108,463,13673,1,46.3
1293,1319,41.0292,28.9611,41.0211,29.0041,471,13936,1,47.1
1293,1320,41.0292,28.9611,41.0379,29.9553,3398,79453,1,337
1293,1326,41.0292,28.9611,41.0083,28.9778,457,13503,1,45.7
1293,1328,41.0292,28.9611,40.8766,29.0906,738,22163,1,73.8
1293,1329,41.0292,28.9611,41.0793,29.06509,425,12569,1,42.5
1293,1332,41.0292,28.9611,41.1197,29.0254,48,1534,1,4.8
1293,1334,41.0292,28.9611,41.0312,28.9391,53,1702,1,5.3
1293,1336,41.0292,28.9611,41.0042,28.9773,467,13815,1,46.7
1293,1338,41.0292,28.9611,41.0422,28.9485,53,1702,1,5.3
1293,1339,41.0292,28.9611,41.0479,28.9337,53,1702,1,5.3
1293,1341,41.0292,28.9611,41.0311,28.9391,53,1702,1,5.3
1293,1343,41.0292,28.9611,41.0062,28.9747,457,13501,1,45.7
1293,1346,41.0292,28.9611,41.026455,28.980856,412,12167,1,41.2
1293,1350,41.0292,28.9611,41.0391,29.0004,414,12228,1,41.4
1293,1360,41.0292,28.9611,41.027418,28.983277,414,12225,1,41.4
1293,1397,41.0292,28.9611,41.0429,28.9348,53,1702,1,5.3
1293,1400,41.0292,28.9611,41.0096,28.9818,461,13622,1,46.1
1293,1401,41.0292,28.9611,41.0266,28.9844,418,12357,1,41.8
1294,1249,40.9735,28.7844,41.024561,28.979458,10331,317066,1,1030.3
1294,1251,40.9735,28.7844,41.026726,28.981262,10334,317143,1,1030.6
1294,1259,40.9735,28.7844,41.01586,28.955911,10695,328759,1,1066.7
1294,1261,40.9735,28.7844,41.037647,28.996266,10335,317197,1,1030.7
1294,1263,40.9735,28.7844,41.031442,28.936176,10766,331013,1,1073.8
1294,1264,40.9735,28.7844,41.0115,28.9833,10292,315761,1,1026.4
1294,1268,40.9735,28.7844,41.0258,28.9744,10673,328062,1,1064.5
1294,1269,40.9735,28.7844,41.0426,29.0398,10274,315130,1,1024.6
1294,1271,40.9735,28.7844,41.01766,28.9688,10332,317098,1,1030.4
1294,1272,40.9735,28.7844,41.0161,28.9642,10676,328148,1,1064.8
1294,1273,40.9735,28.7844,41.007915,28.979345,10290,315688,1,1026.2
1294,1275,40.9735,28.7844,41.0168,28.9719,10325,316850,1,1029.7
1294,1276,40.9735,28.7844,41.0117,28.9813,10296,315891,1,1026.8
1294,1280,40.9735,28.7844,41.0085,28.9801,10290,315693,1,1026.2
1294,1284,40.9735,28.7844,41.0053,28.9768,10288,315615,1,1026
1294,1286,40.9735,28.7844,41.037002,28.985092,10673,328045,1,1064.5
1294,1291,40.9735,28.7844,41.0492,29.0111,10339,317313,1,1031.1
1294,1292,40.9735,28.7844,41.0848,29.0567,10349,317677,1,1032.1
1294,1293,40.9735,28.7844,41.0292,28.9611,10712,329311,1,1068.4
1294,1294,40.9735,28.7844,40.9735,28.7844,0,0,1,0
1294,1295,40.9735,28.7844,41.01903,28.95036,10715,329405,1,1068.7
1294,1296,40.9735,28.7844,41.0047,28.97222,10294,315826,1,1026.6
1294,1297,40.9735,28.7844,41.0127,28.96448,10327,316932,1,1029.9
1294,1298,40.9735,28.7844,40.9643,28.7995,2,97,1,0.2
1294,1299,40.9735,28.7844,41.0085,28.98108,10289,315638,1,1026.1
1294,1319,40.9735,28.7844,41.0211,29.0041,10281,315375,1,1025.3
1294,1320,40.9735,28.7844,41.0379,29.9553,9885,276282,1,984.2
1294,1326,40.9735,28.7844,41.0083,28.9778,10294,315808,1,1026.6
1294,1328,40.9735,28.7844,40.8766,29.0906,10030,307148,1,1000.2
1294,1329,40.9735,28.7844,41.0793,29.06509,10322,316742,1,1029.4
1294,1332,40.9735,28.7844,41.1197,29.0254,10760,330845,1,1073.2
1294,1334,40.9735,28.7844,41.0312,28.9391,10766,331013,1,1073.8
1294,1336,40.9735,28.7844,41.0042,28.9773,10285,315495,1,1025.7
1294,1338,40.9735,28.7844,41.0422,28.9485,10766,331013,1,1073.8
1294,1339,40.9735,28.7844,41.0479,28.9337,10766,331013,1,1073.8
1294,1341,40.9735,28.7844,41.0311,28.9391,10766,331013,1,1073.8
1294,1343,40.9735,28.7844,41.0062,28.9747,10294,315809,1,1026.6
1294,1346,40.9735,28.7844,41.026455,28.980856,10334,317144,1,1030.6
1294,1350,40.9735,28.7844,41.0391,29.0004,10332,317083,1,1030.4
1294,1360,40.9735,28.7844,41.027418,28.983277,10332,317086,1,1030.4
1294,1397,40.9735,28.7844,41.0429,28.9348,10766,331013,1,1073.8
1294,1400,40.9735,28.7844,41.0096,28.9818,10290,315688,1,1026.2
1294,1401,40.9735,28.7844,41.0266,28.9844,10328,316954,1,1030
1295,1249,41.01903,28.95036,41.024561,28.979458,418,12339,1,41.8
1295,1251,41.01903,28.95036,41.026726,28.981262,415,12261,1,41.5
1295,1259,41.01903,28.95036,41.01586,28.955911,21,645,1,2.1
1295,1261,41.01903,28.95036,41.037647,28.996266,413,12207,1,41.3
1295,1263,41.01903,28.95036,41.031442,28.936176,50,1608,1,5
1295,1264,41.01903,28.95036,41.0115,28.9833,461,13643,1,46.1
1295,1268,41.01903,28.95036,41.0258,28.9744,45,1342,1,4.5
1295,1269,41.01903,28.95036,41.0426,29.0398,483,14274,1,48.3
1295,1271,41.01903,28.95036,41.01766,28.9688,416,12306,1,41.6
1295,1272,41.01903,28.95036,41.0161,28.9642,42,1256,1,4.2
1295,1273,41.01903,28.95036,41.007915,28.979345,464,13717,1,46.4
1295,1275,41.01903,28.95036,41.0168,28.9719,425,12554,1,42.5
1295,1276,41.01903,28.95036,41.0117,28.9813,457,13513,1,45.7
1295,1280,41.01903,28.95036,41.0085,28.9801,464,13711,1,46.4
1295,1284,41.01903,28.95036,41.0053,28.9768,466,13789,1,46.6
1295,1286,41.01903,28.95036,41.037002,28.985092,46,1359,1,4.6
1295,1291,41.01903,28.95036,41.0492,29.0111,409,12091,1,40.9
1295,1292,41.01903,28.95036,41.0848,29.0567,397,11727,1,39.7
1295,1293,41.01903,28.95036,41.0292,28.9611,3,93,1,0.3
1295,1294,41.01903,28.95036,40.9735,28.7844,15613,480790,1,1544.1
1295,1295,41.01903,28.95036,41.01903,28.95036,0,0,1,0
1295,1296,41.01903,28.95036,41.0047,28.97222,459,13578,1,45.9
1295,1297,41.01903,28.95036,41.0127,28.96448,422,12473,1,42.2
1295,1298,41.01903,28.95036,40.9643,28.7995,15616,480887,1,1544.4
1295,1299,41.01903,28.95036,41.0085,28.98108,466,13767,1,46.6
1295,1319,41.01903,28.95036,41.0211,29.0041,474,14029,1,47.4
1295,1320,41.01903,28.95036,41.0379,29.9553,3401,79547,1,337.3
1295,1326,41.01903,28.95036,41.0083,28.9778,460,13597,1,46
1295,1328,41.01903,28.95036,40.8766,29.0906,741,22257,1,74.1
1295,1329,41.01903,28.95036,41.0793,29.06509,428,12662,1,42.8
1295,1332,41.01903,28.95036,41.1197,29.0254,45,1440,1,4.5
1295,1334,41.01903,28.95036,41.0312,28.9391,50,1608,1,5
1295,1336,41.01903,28.95036,41.0042,28.9773,470,13909,1,47
1295,1338,41.01903,28.95036,41.0422,28.9485,50,1608,1,5
1295,1339,41.01903,28.95036,41.0479,28.9337,50,1608,1,5
1295,1341,41.01903,28.95036,41.0311,28.9391,50,1608,1,5
1295,1343,41.01903,28.95036,41.0062,28.9747,460,13595,1,46
1295,1346,41.01903,28.95036,41.026455,28.980856,415,12261,1,41.5
1295,1350,41.01903,28.95036,41.0391,29.0004,417,12322,1,41.7
1295,1360,41.01903,28.95036,41.027418,28.983277,417,12318,1,41.7
1295,1397,41.01903,28.95036,41.0429,28.9348,50,1608,1,5
1295,1400,41.01903,28.95036,41.0096,28.9818,464,13716,1,46.4
1295,1401,41.01903,28.95036,41.0266,28.9844,421,12450,1,42.1
1296,1249,41.0047,28.97222,41.024561,28.979458,36,1239,1,3.6
1296,1251,41.0047,28.97222,41.026726,28.981262,39,1317,1,3.9
1296,1259,41.0047,28.97222,41.01586,28.955911,400,12933,1,40
1296,1261,41.0047,28.97222,41.037647,28.996266,40,1371,1,4
1296,1263,41.0047,28.97222,41.031442,28.936176,471,15187,1,47.1
1296,1264,41.0047,28.97222,41.0115,28.9833,2,65,1,0.2
1296,1268,41.0047,28.97222,41.0258,28.9744,378,12236,1,37.8
1296,1269,41.0047,28.97222,41.0426,29.0398,23,695,1,2.3
1296,1271,41.0047,28.97222,41.01766,28.9688,37,1272,1,3.7
1296,1272,41.0047,28.97222,41.0161,28.9642,381,12322,1,38.1
1296,1273,41.0047,28.97222,41.007915,28.979345,4,138,1,0.4
1296,1275,41.0047,28.97222,41.0168,28.9719,30,1024,1,3
1296,1276,41.0047,28.97222,41.0117,28.9813,2,65,1,0.2
1296,1280,41.0047,28.97222,41.0085,28.9801,4,132,1,0.4
1296,1284,41.0047,28.97222,41.0053,28.9768,7,210,1,0.7
1296,1286,41.0047,28.97222,41.037002,28.985092,378,12219,1,37.8
1296,1291,41.0047,28.97222,41.0492,29.0111,44,1487,1,4.4
1296,1292,41.0047,28.97222,41.0848,29.0567,55,1851,1,5.5
1296,1293,41.0047,28.97222,41.0292,28.9611,417,13485,1,41.7
1296,1294,41.0047,28.97222,40.9735,28.7844,15154,467211,1,1498.1
1296,1295,41.0047,28.97222,41.01903,28.95036,420,13578,1,42
1296,1296,41.0047,28.97222,41.0047,28.97222,0,0,1,0
1296,1297,41.0047,28.97222,41.0127,28.96448,32,1105,1,3.2
1296,1298,41.0047,28.97222,40.9643,28.7995,15156,467308,1,1498.4
1296,1299,41.0047,28.97222,41.0085,28.98108,6,188,1,0.6
1296,1319,41.0047,28.97222,41.0211,29.0041,15,450,1,1.5
1296,1320,41.0047,28.97222,41.0379,29.9553,2941,65968,1,291.3
1296,1326,41.0047,28.97222,41.0083,28.9778,0,18,1,0
1296,1328,41.0047,28.97222,40.8766,29.0906,281,8678,1,28.1
1296,1329,41.0047,28.97222,41.0793,29.06509,27,915,1,2.7
1296,1332,41.0047,28.97222,41.1197,29.0254,465,15019,1,46.5
1296,1334,41.0047,28.97222,41.0312,28.9391,471,15187,1,47.1
1296,1336,41.0047,28.97222,41.0042,28.9773,11,330,1,1.1
1296,1338,41.0047,28.97222,41.0422,28.9485,471,15187,1,47.1
1296,1339,41.0047,28.97222,41.0479,28.9337,471,15187,1,47.1
1296,1341,41.0047,28.97222,41.0311,28.9391,471,15187,1,47.1
1296,1343,41.0047,28.97222,41.0062,28.9747,0,16,1,0
1296,1346,41.0047,28.97222,41.026455,28.980856,39,1317,1,3.9
1296,1350,41.0047,28.97222,41.0391,29.0004,37,1256,1,3.7
1296,1360,41.0047,28.97222,41.027418,28.983277,37,1260,1,3.7
1296,1397,41.0047,28.97222,41.0429,28.9348,471,15187,1,47.1
1296,1400,41.0047,28.97222,41.0096,28.9818,4,137,1,0.4
1296,1401,41.0047,28.97222,41.0266,28.9844,33,1128,1,3.3
1297,1249,41.0127,28.96448,41.024561,28.979458,4,134,1,0.4
1297,1251,41.0127,28.96448,41.026726,28.981262,6,211,1,0.6
1297,1259,41.0127,28.96448,41.01586,28.955911,367,11827,1,36.7
1297,1261,41.0127,28.96448,41.037647,28.996266,7,265,1,0.7
1297,1263,41.0127,28.96448,41.031442,28.936176,438,14081,1,43.8
1297,1264,41.0127,28.96448,41.0115,28.9833,39,1171,1,3.9
1297,1268,41.0127,28.96448,41.0258,28.9744,345,11130,1,34.5
1297,1269,41.0127,28.96448,41.0426,29.0398,60,1801,1,6
1297,1271,41.0127,28.96448,41.01766,28.9688,5,166,1,0.5
1297,1272,41.0127,28.96448,41.0161,28.9642,348,11216,1,34.8
1297,1273,41.0127,28.96448,41.007915,28.979345,41,1244,1,4.1
1297,1275,41.0127,28.96448,41.0168,28.9719,2,81,1,0.2
1297,1276,41.0127,28.96448,41.0117,28.9813,35,1040,1,3.5
1297,1280,41.0127,28.96448,41.0085,28.9801,41,1238,1,4.1
1297,1284,41.0127,28.96448,41.0053,28.9768,44,1316,1,4.4
1297,1286,41.0127,28.96448,41.037002,28.985092,345,11113,1,34.5
1297,1291,41.0127,28.96448,41.0492,29.0111,11,381,1,1.1
1297,1292,41.0127,28.96448,41.0848,29.0567,22,745,1,2.2
1297,1293,41.0127,28.96448,41.0292,28.9611,384,12379,1,38.4
1297,1294,41.0127,28.96448,40.9735,28.7844,15191,468317,1,1501.8
1297,1295,41.0127,28.96448,41.01903,28.95036,387,12473,1,38.7
1297,1296,41.0127,28.96448,41.0047,28.97222,37,1105,1,3.7
1297,1297,41.0127,28.96448,41.0127,28.96448,0,0,1,0
1297,1298,41.0127,28.96448,40.9643,28.7995,15194,468414,1,1502.1
1297,1299,41.0127,28.96448,41.0085,28.98108,43,1294,1,4.3
1297,1319,41.0127,28.96448,41.0211,29.0041,52,1556,1,5.2
1297,1320,41.0127,28.96448,41.0379,29.9553,2978,67074,1,295
1297,1326,41.0127,28.96448,41.0083,28.9778,37,1124,1,3.7
1297,1328,41.0127,28.96448,40.8766,29.0906,318,9784,1,31.8
1297,1329,41.0127,28.96448,41.0793,29.06509,6,189,1,0.6
1297,1332,41.0127,28.96448,41.1197,29.0254,433,13913,1,43.3
1297,1334,41.0127,28.96448,41.0312,28.9391,438,14081,1,43.8
1297,1336,41.0127,28.96448,41.0042,28.9773,48,1436,1,4.8
1297,1338,41.0127,28.96448,41.0422,28.9485,438,14081,1,43.8
1297,1339,41.0127,28.96448,41.0479,28.9337,438,14081,1,43.8
1297,1341,41.0127,28.96448,41.0311,28.9391,438,14081,1,43.8
1297,1343,41.0127,28.96448,41.0062,28.9747,37,1122,1,3.7
1297,1346,41.0127,28.96448,41.026455,28.980856,6,212,1,0.6
1297,1350,41.0127,28.96448,41.0391,29.0004,4,150,1,0.4
1297,1360,41.0127,28.96448,41.027418,28.983277,4,154,1,0.4
1297,1397,41.0127,28.96448,41.0429,28.9348,438,14081,1,43.8
1297,1400,41.0127,28.96448,41.0096,28.9818,41,1243,1,4.1
1297,1401,41.0127,28.96448,41.0266,28.9844,0,22,1,0
1298,1249,40.9643,28.7995,41.024561,28.979458,10329,316968,1,1030.1
1298,1251,40.9643,28.7995,41.026726,28.981262,10331,317045,1,1030.3
1298,1259,40.9643,28.7995,41.01586,28.955911,10692,328662,1,1066.4
1298,1261,40.9643,28.7995,41.037647,28.996266,10332,317100,1,1030.4
1298,1263,40.9643,28.7995,41.031442,28.936176,10763,330915,1,1073.5
1298,1264,40.9643,28.7995,41.0115,28.9833,10290,315663,1,1026.2
1298,1268,40.9643,28.7995,41.0258,28.9744,10670,327965,1,1064.2
1298,1269,40.9643,28.7995,41.0426,29.0398,10271,315032,1,1024.3
1298,1271,40.9643,28.7995,41.01766,28.9688,10330,317001,1,1030.2
1298,1272,40.9643,28.7995,41.0161,28.9642,10673,328051,1,1064.5
1298,1273,40.9643,28.7995,41.007915,28.979345,10288,315590,1,1026
1298,1275,40.9643,28.7995,41.0168,28.9719,10322,316753,1,1029.4
1298,1276,40.9643,28.7995,41.0117,28.9813,10294,315794,1,1026.6
1298,1280,40.9643,28.7995,41.0085,28.9801,10288,315596,1,1026
1298,1284,40.9643,28.7995,41.0053,28.9768,10285,315517,1,1025.7
1298,1286,40.9643,28.7995,41.037002,28.985092,10670,327947,1,1064.2
1298,1291,40.9643,28.7995,41.0492,29.0111,10336,317216,1,1030.8
1298,1292,40.9643,28.7995,41.0848,29.0567,10347,317580,1,1031.9
1298,1293,40.9643,28.7995,41.0292,28.9611,10709,329213,1,1068.1
1298,1294,40.9643,28.7995,40.9735,28.7844,6015,202705,1,586.8
1298,1295,40.9643,28.7995,41.01903,28.95036,10712,329307,1,1068.4
1298,1296,40.9643,28.7995,41.0047,28.97222,10292,315728,1,1026.4
1298,1297,40.9643,28.7995,41.0127,28.96448,10325,316834,1,1029.7
1298,1298,40.9643,28.7995,40.9643,28.7995,0,0,1,0
1298,1299,40.9643,28.7995,41.0085,28.98108,10286,315540,1,1025.8
1298,1319,40.9643,28.7995,41.0211,29.0041,10278,315277,1,1025
1298,1320,40.9643,28.7995,41.0379,29.9553,9882,276184,1,984
1298,1326,40.9643,28.7995,41.0083,28.9778,10291,315710,1,1026.3
1298,1328,40.9643,28.7995,40.8766,29.0906,10028,307050,1,1000
1298,1329,40.9643,28.7995,41.0793,29.06509,10319,316644,1,1029.1
1298,1332,40.9643,28.7995,41.1197,29.0254,10758,330747,1,1073
1298,1334,40.9643,28.7995,41.0312,28.9391,10763,330915,1,1073.5
1298,1336,40.9643,28.7995,41.0042,28.9773,10282,315397,1,1025.4
1298,1338,40.9643,28.7995,41.0422,28.9485,10763,330915,1,1073.5
1298,1339,40.9643,28.7995,41.0479,28.9337,10763,330915,1,1073.5
1298,1341,40.9643,28.7995,41.0311,28.9391,10763,330915,1,1073.5
1298,1343,40.9643,28.7995,41.0062,28.9747,10291,315712,1,1026.3
1298,1346,40.9643,28.7995,41.026455,28.980856,10331,317046,1,1030.3
1298,1350,40.9643,28.7995,41.0391,29.0004,10329,316985,1,1030.1
1298,1360,40.9643,28.7995,41.027418,28.983277,10329,316988,1,1030.1
1298,1397,40.9643,28.7995,41.0429,28.9348,10763,330915,1,1073.5
1298,1400,40.9643,28.7995,41.0096,28.9818,10288,315590,1,1026
1298,1401,40.9643,28.7995,41.0266,28.9844,10325,316856,1,1029.7
1299,1249,41.0085,28.98108,41.024561,28.979458,42,1428,1,4.2
1299,1251,41.0085,28.98108,41.026726,28.981262,44,1505,1,4.4
1299,1259,41.0085,28.98108,41.01586,28.955911,406,13122,1,40.6
1299,1261,41.0085,28.98108,41.037647,28.996266,46,1559,1,4.6
1299,1263,41.0085,28.98108,41.031442,28.936176,476,15375,1,47.6
1299,1264,41.0085,28.98108,41.0115,28.9833,3,123,1,0.3
1299,1268,41.0085,28.98108,41.0258,28.9744,384,12424,1,38.4
1299,1269,41.0085,28.98108,41.0426,29.0398,17,507,1,1.7
1299,1271,41.0085,28.98108,41.01766,28.9688,43,1460,1,4.3
1299,1272,41.0085,28.98108,41.0161,28.9642,387,12510,1,38.7
1299,1273,41.0085,28.98108,41.007915,28.979345,1,50,1,0.1
1299,1275,41.0085,28.98108,41.0168,28.9719,36,1212,1,3.6
1299,1276,41.0085,28.98108,41.0117,28.9813,7,253,1,0.7
1299,1280,41.0085,28.98108,41.0085,28.9801,1,55,1,0.1
1299,1284,41.0085,28.98108,41.0053,28.9768,0,22,1,0
1299,1286,41.0085,28.98108,41.037002,28.985092,383,12407,1,38.3
1299,1291,41.0085,28.98108,41.0492,29.0111,49,1675,1,4.9
1299,1292,41.0085,28.98108,41.0848,29.0567,60,2039,1,6
1299,1293,41.0085,28.98108,41.0292,28.9611,423,13673,1,42.3
1299,1294,41.0085,28.98108,40.9735,28.7844,15147,467023,1,1497.5
1299,1295,41.0085,28.98108,41.01903,28.95036,426,13767,1,42.6
1299,1296,41.0085,28.98108,41.0047,28.97222,5,188,1,0.5
1299,1297,41.0085,28.98108,41.0127,28.96448,38,1294,1,3.8
1299,1298,41.0085,28.98108,40.9643,28.7995,15150,467120,1,1497.8
1299,1299,41.0085,28.98108,41.0085,28.98108,0,0,1,0
1299,1319,41.0085,28.98108,41.0211,29.0041,8,262,1,0.8
1299,1320,41.0085,28.98108,41.0379,29.9553,2935,65780,1,290.7
1299,1326,41.0085,28.98108,41.0083,28.9778,5,170,1,0.5
1299,1328,41.0085,28.98108,40.8766,29.0906,275,8490,1,27.5
1299,1329,41.0085,28.98108,41.0793,29.06509,32,1104,1,3.2
1299,1332,41.0085,28.98108,41.1197,29.0254,471,15207,1,47.1
1299,1334,41.0085,28.98108,41.0312,28.9391,476,15375,1,47.6
1299,1336,41.0085,28.98108,41.0042,28.9773,4,142,1,0.4
1299,1338,41.0085,28.98108,41.0422,28.9485,476,15375,1,47.6
1299,1339,41.0085,28.98108,41.0479,28.9337,476,15375,1,47.6
1299,1341,41.0085,28.98108,41.0311,28.9391,476,15375,1,47.6
1299,1343,41.0085,28.98108,41.0062,28.9747,5,171,1,0.5
1299,1346,41.0085,28.98108,41.026455,28.980856,44,1506,1,4.4
1299,1350,41.0085,28.98108,41.0391,29.0004,43,1445,1,4.3
1299,1360,41.0085,28.98108,41.027418,28.983277,43,1448,1,4.3
1299,1397,41.0085,28.98108,41.0429,28.9348,476,15375,1,47.6
1299,1400,41.0085,28.98108,41.0096,28.9818,1,50,1,0.1
1299,1401,41.0085,28.98108,41.0266,28.9844,39,1316,1,3.9
1319,1249,41.0211,29.0041,41.024561,28.979458,50,1690,1,5
1319,1251,41.0211,29.0041,41.026726,28.981262,52,1768,1,5.2
1319,1259,41.0211,29.0041,41.01586,28.955911,414,13384,1,41.4
1319,1261,41.0211,29.0041,41.037647,28.996266,54,1822,1,5.4
1319,1263,41.0211,29.0041,41.031442,28.936176,484,15638,1,48.4
1319,1264,41.0211,29.0041,41.0115,28.9833,11,385,1,1.1
1319,1268,41.0211,29.0041,41.0258,28.9744,392,12687,1,39.2
1319,1269,41.0211,29.0041,41.0426,29.0398,8,244,1,0.8
1319,1271,41.0211,29.0041,41.01766,28.9688,51,1723,1,5.1
1319,1272,41.0211,29.0041,41.0161,28.9642,394,12773,1,39.4
1319,1273,41.0211,29.0041,41.007915,28.979345,9,312,1,0.9
1319,1275,41.0211,29.0041,41.0168,28.9719,43,1475,1,4.3
1319,1276,41.0211,29.0041,41.0117,28.9813,15,516,1,1.5
1319,1280,41.0211,29.0041,41.0085,28.9801,9,318,1,0.9
1319,1284,41.0211,29.0041,41.0053,28.9768,7,240,1,0.7
1319,1286,41.0211,29.0041,41.037002,28.985092,391,12670,1,39.1
1319,1291,41.0211,29.0041,41.0492,29.0111,57,1938,1,5.7
1319,1292,41.0211,29.0041,41.0848,29.0567,68,2302,1,6.8
1319,1293,41.0211,29.0041,41.0292,28.9611,431,13936,1,43.1
1319,1294,41.0211,29.0041,40.9735,28.7844,15139,466760,1,1496.6
1319,1295,41.0211,29.0041,41.01903,28.95036,434,14029,1,43.4
1319,1296,41.0211,29.0041,41.0047,28.97222,13,450,1,1.3
1319,1297,41.0211,29.0041,41.0127,28.96448,46,1556,1,4.6
1319,1298,41.0211,29.0041,40.9643,28.7995,15141,466858,1,1496.9
1319,1299,41.0211,29.0041,41.0085,28.98108,7,262,1,0.7
1319,1319,41.0211,29.0041,41.0211,29.0041,0,0,1,0
1319,1320,41.0211,29.0041,41.0379,29.9553,2926,65517,1,289.8
1319,1326,41.0211,29.0041,41.0083,28.9778,12,432,1,1.2
1319,1328,41.0211,29.0041,40.8766,29.0906,266,8227,1,26.6
1319,1329,41.0211,29.0041,41.0793,29.06509,40,1366,1,4
1319,1332,41.0211,29.0041,41.1197,29.0254,479,15470,1,47.9
1319,1334,41.0211,29.0041,41.0312,28.9391,484,15638,1,48.4
1319,1336,41.0211,29.0041,41.0042,28.9773,3,120,1,0.3
1319,1338,41.0211,29.0041,41.0422,28.9485,484,15638,1,48.4
1319,1339,41.0211,29.0041,41.0479,28.9337,484,15638,1,48.4
1319,1341,41.0211,29.0041,41.0311,28.9391,484,15638,1,48.4
1319,1343,41.0211,29.0041,41.0062,28.9747,12,434,1,1.2
1319,1346,41.0211,29.0041,41.026455,28.980856,52,1768,1,5.2
1319,1350,41.0211,29.0041,41.0391,29.0004,50,1707,1,5
1319,1360,41.0211,29.0041,41.027418,28.983277,50,1710,1,5
1319,1397,41.0211,29.0041,41.0429,28.9348,484,15638,1,48.4
1319,1400,41.0211,29.0041,41.0096,28.9818,9,313,1,0.9
1319,1401,41.0211,29.0041,41.0266,28.9844,47,1579,1,4.7
1320,1249,41.0379,29.9553,41.024561,28.979458,2269,67208,1,222.7
1320,1251,41.0379,29.9553,41.026726,28.981262,2271,67285,1,222.9
1320,1259,41.0379,29.9553,41.01586,28.955911,2632,78902,1,259
1320,1261,41.0379,29.9553,41.037647,28.996266,2273,67340,1,223.1
1320,1263,41.0379,29.9553,41.031442,28.936176,2703,81155,1,266.1
1320,1264,41.0379,29.9553,41.0115,28.9833,2230,65903,1,218.8
1320,1268,41.0379,29.9553,41.0258,28.9744,2610,78205,1,256.8
1320,1269,41.0379,29.9553,41.0426,29.0398,2211,65272,1,216.9
1320,1271,41.0379,29.9553,41.01766,28.9688,2270,67241,1,222.8
1320,1272,41.0379,29.9553,41.0161,28.9642,2613,78291,1,257.1
1320,1273,41.0379,29.9553,41.007915,28.979345,2228,65830,1,218.6
1320,1275,41.0379,29.9553,41.0168,28.9719,2262,66993,1,222
1320,1276,41.0379,29.9553,41.0117,28.9813,2234,66034,1,219.2
